Datetime,Day,Station,Code,Min Delay,Min Gap,Bound,Line,Vehicle,Line Number,Cause for Delay,Station Name
6/29/2023 13:14:00,Thursday,KIPLING STATION,MUPAA,0,0,W,YU,5134,LINE 1,Passenger Assistance Alarm Activated - No Trouble Found,NO MATCH
6/29/2023 13:32:00,Thursday,YONGE BD STATION,MUIS,0,0,W,BD,0,LINE 2,Injured or ill Customer (In Station) - Transported,NO MATCH
6/29/2023 15:21:00,Thursday,YONGE BD STATION,TUSC,7,10,E,BD,5023,LINE 2,Operator Overspeeding,NO MATCH
6/29/2023 15:23:00,Thursday,YONGE BD STATION,MUO,12,15,E,BD,5023,LINE 2,Miscellaneous Other,NO MATCH
7/3/2023 3:38:00,Monday,YONGE AND BLOOR STATIO,PUMO,0,0,S,YU,0,LINE 1,Station Other,NO MATCH
7/3/2023 10:55:00,Monday,BAY STATION,SUDP,0,0,E,YU,5204,LINE 1,Disorderly Patron,NO MATCH
7/3/2023 16:06:00,Monday,YONGE BD STATION,SUDP,5,9,W,BD,5225,LINE 2,Disorderly Patron,NO MATCH
7/3/2023 1:31:00,Monday,JANE STATION,MUPAA,0,0,W,YU,5338,LINE 1,Passenger Assistance Alarm Activated - No Trouble Found,NO MATCH
7/4/2023 15:54:00,Tuesday,YONGE BD STATION,SUDP,0,0,W,BD,5023,LINE 2,Disorderly Patron,NO MATCH
7/5/2023 17:16:00,Wednesday,YONGE BD STATION,SUO,4,7,E,BD,5283,LINE 2,Passenger Other,NO MATCH
7/6/2023 11:10:00,Thursday,YONGE BD STATION,SUO,17,21,W,BD,5289,LINE 2,Passenger Other,NO MATCH
7/6/2023 23:00:00,Thursday,LINE 1 YUS (YORK MILLS,MUO,0,0,N,YU,0,LINE 1,Miscellaneous Other,NO MATCH
7/7/2023 12:26:00,Friday,WOODBINE STATION,SUDP,8,12,E,YU,5151,LINE 1,Disorderly Patron,NO MATCH
7/7/2023 18:08:00,Friday,YONGE BD STATION,SUAP,0,0,E,BD,0,LINE 2,Assault / Patron Involved,NO MATCH
7/7/2023 18:17:00,Friday,YONGE BD STATION,SUDP,4,7,W,BD,5103,LINE 2,Disorderly Patron,NO MATCH
7/8/2023 20:26:00,Saturday,YONGE BD STATION,EUSC,0,0,W,BD,5321,LINE 2,Speed Control Equipment  ,NO MATCH
7/8/2023 0:47:00,Saturday,YONGE BD STATION,TUO,9,15,W,BD,5240,LINE 2,Transportation Department - Other,NO MATCH
7/10/2023 15:38:00,Monday,YONGE BD STATION,SUDP,0,0,W,BD,5211,LINE 2,Disorderly Patron,NO MATCH
7/10/2023 16:11:00,Monday,YONGE BD STATION,MUIR,3,6,W,BD,5283,LINE 2,Injured or ill Customer (On Train) - Medical Aid Refused,NO MATCH
7/10/2023 1:54:00,Monday,YONGE BD STATION,SUEAS,14,22,W,BD,5368,LINE 2,Emergency Alarm Station Activation,NO MATCH
7/11/2023 7:54:00,Tuesday,YONGE BD STATION,SUO,0,0,E,BD,0,LINE 2,Passenger Other,NO MATCH
7/12/2023 11:34:00,Wednesday,YONGE BD STATION,PUTWZ,6,9,W,BD,5203,LINE 2,Work Zone Problems - Track,NO MATCH
7/13/2023 18:42:00,Thursday,YONGE BD STATION,SUDP,0,0,E,BD,5046,LINE 2,Disorderly Patron,NO MATCH
7/14/2023 5:55:00,Friday,YONGE BD STATION,TUSUP,5,0,W,BD,5334,LINE 2,Supervisory Error,NO MATCH
7/15/2023 8:11:00,Saturday,YONGE BD STATION,SUAE,0,0,W,BD,5281,LINE 2,Assault / Employee Involved,NO MATCH
7/17/2023 14:08:00,Monday,YONGE BD STATION,MUSC,0,0,E,BD,5008,LINE 2,Miscellaneous Speed Control,NO MATCH
7/21/2023 15:38:00,Friday,YONGE BD STATION,SUDP,0,0,E,BD,5194,LINE 2,Disorderly Patron,NO MATCH
7/22/2023 20:37:00,Saturday,YONGE BD STATION,MUSC,0,0,E,BD,5121,LINE 2,Miscellaneous Speed Control,NO MATCH
7/23/2023 17:41:00,Sunday,YONGE BD STATION,MUIS,3,7,E,BD,5109,LINE 2,Injured or ill Customer (In Station) - Transported,NO MATCH
7/25/2023 15:49:00,Tuesday,YONGE BD STATION,MUPAA,0,0,W,BD,5212,LINE 2,Passenger Assistance Alarm Activated - No Trouble Found,NO MATCH
7/26/2023 6:07:00,Wednesday,YONGE BD STATION,SUUT,0,0,W,BD,5315,LINE 2,Unauthorized at Track Level,NO MATCH
7/26/2023 6:55:00,Wednesday,YONGE BD STATION,MUD,0,0,W,BD,5009,LINE 2,Door Problems - Passenger Related,NO MATCH
7/26/2023 11:47:00,Wednesday,CASTLE FRANK STATION,SUO,18,22,E,YU,5359,LINE 1,Passenger Other,NO MATCH
7/26/2023 22:08:00,Wednesday,LAWRENCE STATION,SUDP,0,0,N,SHP,5591,LINE 4,Disorderly Patron,NO MATCH
7/29/2023 13:06:00,Saturday,YONGE BD STATION,SUUT,11,15,E,BD,5162,LINE 2,Unauthorized at Track Level,NO MATCH
7/29/2023 14:54:00,Saturday,YONGE BD STATION,SUDP,0,0,W,BD,5247,LINE 2,Disorderly Patron,NO MATCH
7/29/2023 22:03:00,Saturday,YONGE BD STATION,SUO,0,0,W,BD,5173,LINE 2,Passenger Other,NO MATCH
7/30/2023 19:10:00,Sunday,YONGE BD STATION,SUUT,0,0,E,BD,5018,LINE 2,Unauthorized at Track Level,NO MATCH
7/31/2023 11:19:00,Monday,YONGE BD STATION,SUDP,0,0,W,BD,5358,LINE 2,Disorderly Patron,NO MATCH
7/31/2023 11:20:00,Monday,YONGE BD STATION,SUAP,0,0,E,BD,0,LINE 2,Assault / Patron Involved,NO MATCH
7/31/2023 15:42:00,Monday,YONGE BD STATION,MUO,5,8,E,BD,5300,LINE 2,Miscellaneous Other,NO MATCH
8/2/2023 23:07:00,Wednesday,YONGE BD STATION,SUUT,9,14,W,BD,5207,LINE 2,Unauthorized at Track Level,NO MATCH
8/2/2023 23:25:00,Wednesday,YONGE BD STATION,MUIE,3,8,W,BD,5194,LINE 2,Injured Employee,NO MATCH
8/3/2023 16:09:00,Thursday,YONGE BD STATION,SUUT,6,9,E,BD,5082,LINE 2,Unauthorized at Track Level,NO MATCH
8/3/2023 18:07:00,Thursday,YONGE BD STATION,SUO,5,8,E,BD,5278,LINE 2,Passenger Other,NO MATCH
8/4/2023 20:04:00,Friday,YONGE BD STATION,MUDD,13,18,W,BD,5200,LINE 2,Door Problems - Debris Related,NO MATCH
8/4/2023 22:33:00,Friday,YONGE BD STATION,SUUT,16,21,W,BD,5341,LINE 2,Unauthorized at Track Level,NO MATCH
8/7/2023 17:13:00,Monday,YONGE BD STATION,MUPAA,3,8,W,BD,5044,LINE 2,Passenger Assistance Alarm Activated - No Trouble Found,NO MATCH
8/8/2023 20:46:00,Tuesday,YONGE BD STATION,MUIRS,0,0,W,BD,0,LINE 2,Injured or ill Customer (In Station) - Medical Aid Refused,NO MATCH
8/9/2023 19:50:00,Wednesday,YONGE BD STATION,SUDP,6,11,E,BD,5298,LINE 2,Disorderly Patron,NO MATCH
8/11/2023 18:12:00,Friday,YONGE BD STATION,EUSC,0,0,W,BD,5304,LINE 2,Speed Control Equipment  ,NO MATCH
8/12/2023 6:00:00,Saturday,YONGE BD STATION,EUTR,4,0,W,BD,5227,LINE 2,Trucks,NO MATCH
8/13/2023 10:27:00,Sunday,YONGE BD STATION,MUIS,0,0,W,BD,5156,LINE 2,Injured or ill Customer (In Station) - Transported,NO MATCH
8/13/2023 14:25:00,Sunday,YONGE BD STATION,MUSC,0,0,E,BD,5163,LINE 2,Miscellaneous Speed Control,NO MATCH
8/14/2023 8:31:00,Monday,YONGE BD STATION,MUSC,0,0,E,BD,5279,LINE 2,Miscellaneous Speed Control,NO MATCH
8/15/2023 18:57:00,Tuesday,YONGE BD STATION,SUAP,0,0,W,BD,5367,LINE 2,Assault / Patron Involved,NO MATCH
8/16/2023 0:46:00,Wednesday,YONGE BD STATION,SUO,0,0,W,BD,5115,LINE 2,Passenger Other,NO MATCH
8/18/2023 12:49:00,Friday,YONGE BD STATION,SUDP,0,0,W,BD,5134,LINE 2,Disorderly Patron,NO MATCH
8/18/2023 21:50:00,Friday,YONGE BD STATION,SUUT,0,0,W,BD,5030,LINE 2,Unauthorized at Track Level,NO MATCH
8/23/2023 17:43:00,Wednesday,YONGE BD STATION,TUSC,0,0,E,BD,5259,LINE 2,Operator Overspeeding,NO MATCH
8/27/2023 12:32:00,Sunday,YONGE BD STATION,MUSC,0,0,E,BD,5311,LINE 2,Miscellaneous Speed Control,NO MATCH
8/27/2023 21:01:00,Sunday,YONGE BD STATION,MUDD,8,13,W,BD,5333,LINE 2,Door Problems - Debris Related,NO MATCH
8/28/2023 12:34:00,Monday,YONGE BD STATION,MUSAN,4,8,W,BD,5037,LINE 2,Unsanitary Vehicle,NO MATCH
8/29/2023 16:33:00,Tuesday,YONGE BD STATION,MUPAA,0,0,W,BD,5196,LINE 2,Passenger Assistance Alarm Activated - No Trouble Found,NO MATCH
8/30/2023 9:29:00,Wednesday,BAY AND BLOOR,SUO,0,0,N,YU,5866,LINE 1,Passenger Other,NO MATCH
8/30/2023 22:11:00,Wednesday,YONGE BD STATION,MUD,5,10,W,BD,5257,LINE 2,Door Problems - Passenger Related,NO MATCH
8/30/2023 1:02:00,Wednesday,YONGE BD STATION,SUDP,0,0,E,BD,0,LINE 2,Disorderly Patron,NO MATCH
9/6/2023 7:23:00,Wednesday,YONGE BD STATION,MUPLB,7,10,E,BD,5187,LINE 2,Fire/Smoke Plan B - Source TTC,NO MATCH
9/6/2023 18:13:00,Wednesday,YONGE BD STATION,SUDP,0,0,W,BD,5138,LINE 2,Disorderly Patron,NO MATCH
9/9/2023 7:33:00,Saturday,YONGE BD STATION,MUD,4,9,E,BD,5162,LINE 2,Door Problems - Passenger Related,NO MATCH
9/11/2023 14:03:00,Monday,YONGE BD STATION,MUIS,0,0,W,BD,0,LINE 2,Injured or ill Customer (In Station) - Transported,NO MATCH
9/12/2023 9:46:00,Tuesday,YONGE BD STATION,EUDO,6,10,W,BD,5158,LINE 2,Door Problems - Faulty Equipment,NO MATCH
9/13/2023 20:55:00,Wednesday,LEAVING PAPE,SUDP,7,12,E,BD,2518,LINE 2,Disorderly Patron,NO MATCH
9/16/2023 7:49:00,Saturday,YONGE BD STATION,MUSC,0,0,E,BD,5304,LINE 2,Miscellaneous Speed Control,NO MATCH
9/16/2023 23:30:00,Saturday,YONGE BD STATION,SUDP,5,11,E,BD,5344,LINE 2,Disorderly Patron,NO MATCH
9/18/2023 20:12:00,Monday,YONGE BD STATION,SUO,0,0,E,BD,5368,LINE 2,Passenger Other,NO MATCH
9/19/2023 5:54:00,Tuesday,YONGE BD STATION,EUVE,4,0,W,BD,5011,LINE 2,Work Vehicle,NO MATCH
9/19/2023 7:40:00,Tuesday,YONGE BD STATION,SUDP,0,0,E,BD,5303,LINE 2,Disorderly Patron,NO MATCH
9/20/2023 7:15:00,Wednesday,YONGE BD STATION,EUCO,6,8,W,BD,5301,LINE 2,Couplers,NO MATCH
9/20/2023 14:52:00,Wednesday,ST CLAIR WEST STATION,SUUT,0,0,S,BD,5946,LINE 2,Unauthorized at Track Level,NO MATCH
9/20/2023 17:12:00,Wednesday,YONGE BD STATION,MUPAA,0,0,E,BD,5024,LINE 2,Passenger Assistance Alarm Activated - No Trouble Found,NO MATCH
9/20/2023 17:15:00,Wednesday,YONGE BD STATION,MUI,3,6,W,BD,5050,LINE 2,Injured or ill Customer (On Train) - Transported,NO MATCH
9/21/2023 6:28:00,Thursday,VAUGHAN MC TO MUSEUM S,PUSZC,10,15,B,YU,0,LINE 1,Signals Zone Countroller Failure,NO MATCH
9/21/2023 9:26:00,Thursday,YONGE BD STATION,SUDP,0,0,W,BD,5153,LINE 2,Disorderly Patron,NO MATCH
9/26/2023 2:28:00,Tuesday,WELLBECK EE,TUMVS,0,0,E,SHP,6196,LINE 4,Operator Violated Signal,NO MATCH
9/27/2023 4:34:00,Wednesday,CLANTON PORTAL TO EGLI,PUTWZ,0,0,S,YU,5701,LINE 1,Work Zone Problems - Track,NO MATCH
9/27/2023 10:35:00,Wednesday,YONGE BD STATION,MUIR,3,7,W,BD,5162,LINE 2,Injured or ill Customer (On Train) - Medical Aid Refused,NO MATCH
9/27/2023 22:31:00,Wednesday,LAWRENCE STATION,MUPAA,0,0,N,SHP,6121,LINE 4,Passenger Assistance Alarm Activated - No Trouble Found,NO MATCH
9/28/2023 19:36:00,Thursday,YONGE BD STATION,SUDP,0,0,E,BD,5316,LINE 2,Disorderly Patron,NO MATCH
9/30/2023 15:27:00,Saturday,YONGE BD STATION,SUO,4,8,E,BD,5032,LINE 2,Passenger Other,NO MATCH
10/1/2023 9:50:00,Sunday,YONGE BD STATION,SUDP,0,0,E,BD,5355,LINE 2,Disorderly Patron,NO MATCH
10/1/2023 22:04:00,Sunday,YONGE BD STATION,SUO,0,0,E,BD,5213,LINE 2,Passenger Other,NO MATCH
10/3/2023 6:51:00,Tuesday,YONGE BD STATION,SUO,3,5,E,BD,5171,LINE 2,Passenger Other,NO MATCH
10/3/2023 11:13:00,Tuesday,YONGE BD STATION,MUDD,5,9,W,BD,5160,LINE 2,Door Problems - Debris Related,NO MATCH
10/6/2023 2:26:00,Friday,YONGE BD STATION,SUDP,0,0,E,BD,0,LINE 2,Disorderly Patron,NO MATCH
10/6/2023 6:43:00,Friday,YONGE BD STATION,SUO,0,0,W,BD,5162,LINE 2,Passenger Other,NO MATCH
10/7/2023 12:54:00,Saturday,DUNDAS STATION,SUDP,0,0,E,BD,5144,LINE 2,Disorderly Patron,NO MATCH
10/7/2023 23:51:00,Saturday,YONGE BD STATION,MUIRS,0,0,W,BD,0,LINE 2,Injured or ill Customer (In Station) - Medical Aid Refused,NO MATCH
10/11/2023 8:31:00,Wednesday,YONGE BD STATION,MUSC,0,0,E,BD,5001,LINE 2,Miscellaneous Speed Control,NO MATCH
10/11/2023 15:57:00,Wednesday,WOODBINE STATION,SUAP,18,21,W,YU,5320,LINE 1,Assault / Patron Involved,NO MATCH
10/11/2023 19:54:00,Wednesday,PLATFORM 2 FINCH,SUDP,5,10,N,YU,5946,LINE 1,Disorderly Patron,NO MATCH
10/13/2023 8:08:00,Friday,YONGE BD STATION,SUO,9,12,W,BD,5281,LINE 2,Passenger Other,NO MATCH
10/13/2023 9:14:00,Friday,YONGE BD STATION,SUO,0,0,W,BD,5036,LINE 2,Passenger Other,NO MATCH
10/13/2023 0:15:00,Friday,KENNEDY BD STATION,MUIR,3,8,E,YU,5106,LINE 1,Injured or ill Customer (On Train) - Medical Aid Refused,NO MATCH
10/15/2023 22:30:00,Sunday,YONGE BD STATION,MUDD,4,10,E,BD,5322,LINE 2,Door Problems - Debris Related,NO MATCH
10/15/2023 0:17:00,Sunday,YONGE BD STATION,TUO,4,10,E,BD,5240,LINE 2,Transportation Department - Other,NO MATCH
10/17/2023 5:52:00,Tuesday,YONGE BD STATION,EUME,7,0,W,BD,5347,LINE 2,RC&S Maintenance Error - (Human),NO MATCH
10/18/2023 9:56:00,Wednesday,YONGE BD STATION,SUDP,0,0,W,BD,0,LINE 2,Disorderly Patron,NO MATCH
10/21/2023 13:36:00,Saturday,LANSDOWNE STATION,SUUT,0,0,W,YU,5117,LINE 1,Unauthorized at Track Level,NO MATCH
10/21/2023 1:34:00,Saturday,YONGE BD STATION,SUDP,0,0,W,BD,5182,LINE 2,Disorderly Patron,NO MATCH
10/22/2023 15:10:00,Sunday,HIGH PARK STATION,SUDP,10,15,E,YU,5087,LINE 1,Disorderly Patron,NO MATCH
10/23/2023 16:42:00,Monday,YONGE BD STATION,SUUT,3,6,W,BD,5277,LINE 2,Unauthorized at Track Level,NO MATCH
10/24/2023 20:00:00,Tuesday,YONGE BD STATION,MUIR,7,12,W,BD,5235,LINE 2,Injured or ill Customer (On Train) - Medical Aid Refused,NO MATCH
10/25/2023 10:11:00,Wednesday,YONGE BD STATION,MUIRS,0,0,E,BD,5172,LINE 2,Injured or ill Customer (In Station) - Medical Aid Refused,NO MATCH
10/27/2023 5:47:00,Friday,KIPLING STATION,EUPI,7,14,E,YU,5036,LINE 1,Propulsion System,NO MATCH
10/27/2023 6:06:00,Friday,YONGE BD STATION,MUI,4,9,W,BD,5344,LINE 2,Injured or ill Customer (On Train) - Transported,NO MATCH
10/27/2023 15:08:00,Friday,YONGE BD STATION,MUIR,3,8,W,BD,5216,LINE 2,Injured or ill Customer (On Train) - Medical Aid Refused,NO MATCH
10/27/2023 19:07:00,Friday,YONGE BD STATION,SUROB,8,13,E,BD,5011,LINE 2,Robbery,NO MATCH
10/28/2023 12:07:00,Saturday,YONGE BD STATION,PUMST,0,0,W,BD,0,LINE 2,Station Stairway Incident ,NO MATCH
10/29/2023 9:19:00,Sunday,DUFFERIN STATION,EUNT,19,23,W,YU,5174,LINE 1,Equipment - No Trouble Found,NO MATCH
10/29/2023 9:55:00,Sunday,YONGE BD STATION,MUSC,0,0,E,BD,5061,LINE 2,Miscellaneous Speed Control,NO MATCH
10/29/2023 20:23:00,Sunday,YONGE BD STATION,SUO,0,0,W,BD,5134,LINE 2,Passenger Other,NO MATCH
10/29/2023 23:26:00,Sunday,YONGE BD STATION,SUDP,0,0,E,BD,5057,LINE 2,Disorderly Patron,NO MATCH
10/29/2023 23:47:00,Sunday,YONGE BD STATION,SUPOL,10,16,E,BD,5362,LINE 2,Held By Polce - Non-TTC Related,NO MATCH
10/30/2023 7:32:00,Monday,YONGE BD STATION,SUO,0,0,E,BD,5356,LINE 2,Passenger Other,NO MATCH
10/30/2023 8:29:00,Monday,YONGE BD STATION,MUIS,0,0,W,BD,0,LINE 2,Injured or ill Customer (In Station) - Transported,NO MATCH
10/31/2023 11:55:00,Tuesday,YONGE BD STATION,MUPAA,4,8,E,BD,5301,LINE 2,Passenger Assistance Alarm Activated - No Trouble Found,NO MATCH
10/31/2023 21:49:00,Tuesday,DONLANDS STATION,SUDP,20,25,E,YU,5255,LINE 1,Disorderly Patron,NO MATCH
11/1/2023 10:16:00,Wednesday,YONGE BD STATION,SUO,0,0,E,BD,5100,LINE 2,Passenger Other,NO MATCH
11/1/2023 10:57:00,Wednesday,YONGE BD STATION,SUO,0,0,W,BD,5368,LINE 2,Passenger Other,NO MATCH
11/7/2023 6:07:00,Tuesday,YONGE STATION,PUTWZ,12,0,E,BD,5186,LINE 2,Work Zone Problems - Track,NO MATCH
11/7/2023 6:37:00,Tuesday,FINCH STATION,MUO,3,6,S,BD,5411,LINE 2,Miscellaneous Other,NO MATCH
11/7/2023 16:15:00,Tuesday,ROSEDALE STATION,SUAP,0,0,N,SHP,5906,LINE 4,Assault / Patron Involved,NO MATCH
11/8/2023 13:08:00,Wednesday,YONGE BD STATION,MUSC,0,0,E,BD,5238,LINE 2,Miscellaneous Speed Control,NO MATCH
11/8/2023 14:48:00,Wednesday,MAIN STREET STATION,MUPAA,0,0,W,YU,5130,LINE 1,Passenger Assistance Alarm Activated - No Trouble Found,NO MATCH
11/9/2023 15:09:00,Thursday,YONGE BD STATION,SUO,0,0,W,BD,0,LINE 2,Passenger Other,NO MATCH
11/9/2023 17:25:00,Thursday,ROYAL YORK STATION,MUIS,0,0,E,YU,0,LINE 1,Injured or ill Customer (In Station) - Transported,NO MATCH
11/9/2023 1:58:00,Thursday,YONGE BD STATION,TUO,5,10,E,BD,5212,LINE 2,Transportation Department - Other,NO MATCH
11/9/2023 11:01:00,Thursday,YONGE SHEPPARD STATION,SUAP,31,38,W,SHP,6171,LINE 4,Assault / Patron Involved,NO MATCH
11/10/2023 2:01:00,Friday,YONGE BD STATION,SUG,0,0,E,BD,5156,LINE 2,Graffiti / Scratchiti,NO MATCH
11/11/2023 20:03:00,Saturday,YONGE BD STATION,MUPAA,0,0,E,BD,5265,LINE 2,Passenger Assistance Alarm Activated - No Trouble Found,NO MATCH
11/13/2023 16:11:00,Monday,YONGE BD STATION,SUAE,7,10,W,BD,5073,LINE 2,Assault / Employee Involved,NO MATCH
11/13/2023 17:43:00,Monday,YONGE BD STATION,MUDD,3,6,E,BD,5137,LINE 2,Door Problems - Debris Related,NO MATCH
11/14/2023 9:05:00,Tuesday,YONGE BD STATION,MUD,4,6,W,BD,5314,LINE 2,Door Problems - Passenger Related,NO MATCH
11/14/2023 13:30:00,Tuesday,LESLIE STATION,MUSAN,7,14,E,BD,6141,LINE 2,Unsanitary Vehicle,NO MATCH
11/15/2023 9:19:00,Wednesday,YONGE BD STATION,MUSAN,6,10,W,BD,5095,LINE 2,Unsanitary Vehicle,NO MATCH
11/15/2023 16:13:00,Wednesday,BROADVIEW STATION,MUIR,0,0,W,YU,5013,LINE 1,Injured or ill Customer (On Train) - Medical Aid Refused,NO MATCH
11/15/2023 1:28:00,Wednesday,YONGE BD STATION,SUDP,0,0,E,BD,5314,LINE 2,Disorderly Patron,NO MATCH
11/16/2023 7:04:00,Thursday,DUFFERIN STATION,MUD,4,7,E,YU,5037,LINE 1,Door Problems - Passenger Related,NO MATCH
11/16/2023 9:45:00,Thursday,YONGE BD STATION,MUI,6,10,W,BD,5013,LINE 2,Injured or ill Customer (On Train) - Transported,NO MATCH
11/16/2023 14:31:00,Thursday,YONGE BD STATION,SUDP,0,0,W,BD,5170,LINE 2,Disorderly Patron,NO MATCH
11/17/2023 16:38:00,Friday,YONGE BD STATION,MUSAN,5,8,W,BD,5279,LINE 2,Unsanitary Vehicle,NO MATCH
11/17/2023 17:30:00,Friday,YONGE BD STATION,SUDP,0,0,E,BD,0,LINE 2,Disorderly Patron,NO MATCH
11/17/2023 17:48:00,Friday,YONGE BD STATION,SUUT,23,26,W,BD,5176,LINE 2,Unauthorized at Track Level,NO MATCH
11/17/2023 23:52:00,Friday,YONGE BD STATION,MUIR,4,9,E,BD,5210,LINE 2,Injured or ill Customer (On Train) - Medical Aid Refused,NO MATCH
11/17/2023 0:59:00,Friday,YONGE BD STATION,SUO,0,0,W,BD,5266,LINE 2,Passenger Other,NO MATCH
11/18/2023 23:21:00,Saturday,YONGE BD STATION,SUO,0,0,E,BD,5518,LINE 2,Passenger Other,NO MATCH
11/18/2023 0:14:00,Saturday,YONGE BD STATION,TUO,0,0,E,BD,5241,LINE 2,Transportation Department - Other,NO MATCH
11/19/2023 13:58:00,Sunday,YONGE BD STATION,SUDP,3,7,W,BD,5338,LINE 2,Disorderly Patron,NO MATCH
11/20/2023 0:10:00,Monday,YONGE BD STATION,SUO,18,23,W,BD,5368,LINE 2,Passenger Other,NO MATCH
11/22/2023 8:54:00,Wednesday,YONGE BD STATION,MUDD,4,7,W,BD,5146,LINE 2,Door Problems - Debris Related,NO MATCH
11/22/2023 17:48:00,Wednesday,YONGE BD STATION,MUPAA,3,6,W,BD,5230,LINE 2,Passenger Assistance Alarm Activated - No Trouble Found,NO MATCH
11/22/2023 18:05:00,Wednesday,YONGE BD STATION,SUO,0,0,W,BD,5095,LINE 2,Passenger Other,NO MATCH
11/22/2023 23:43:00,Wednesday,YONGE AND BLOOR,SUDP,0,0,S,YU,0,LINE 1,Disorderly Patron,NO MATCH
11/22/2023 1:32:00,Wednesday,YONGE BD STATION,EUVE,8,13,W,BD,5171,LINE 2,Work Vehicle,NO MATCH
11/23/2023 5:56:00,Thursday,YONGE BD STATION,EUME,8,0,W,BD,5362,LINE 2,RC&S Maintenance Error - (Human),NO MATCH
11/23/2023 23:22:00,Thursday,YONGE BD STATION,SUO,0,0,E,BD,5204,LINE 2,Passenger Other,NO MATCH
11/24/2023 9:10:00,Friday,KENNEDY BD STATION,MUI,0,0,E,YU,5273,LINE 1,Injured or ill Customer (On Train) - Transported,NO MATCH
11/26/2023 13:26:00,Sunday,YONGE BD STATION,MUPLB,23,27,W,BD,5171,LINE 2,Fire/Smoke Plan B - Source TTC,NO MATCH
11/26/2023 21:03:00,Sunday,YONGE BD STATION,MUPAA,0,0,W,BD,5366,LINE 2,Passenger Assistance Alarm Activated - No Trouble Found,NO MATCH
11/28/2023 8:38:00,Tuesday,YONGE BD STATION,PUSTC,0,0,W,BD,5211,LINE 2,Signals - Track Circuit Problems,NO MATCH
11/28/2023 12:17:00,Tuesday,YONGE BD STATION,PUSTC,3,7,W,BD,5137,LINE 2,Signals - Track Circuit Problems,NO MATCH
11/29/2023 5:48:00,Wednesday,YONGE BD STATION,PUTSC,0,0,W,BD,5312,LINE 2,Signal Control Problem - Track,NO MATCH
11/30/2023 10:39:00,Thursday,YONGE BD STATION,SUDP,5,9,W,BD,5174,LINE 2,Disorderly Patron,NO MATCH
11/30/2023 21:52:00,Thursday,YONGE AND BLOOR,SUAP,0,0,E,BD,0,LINE 2,Assault / Patron Involved,NO MATCH
11/30/2023 0:10:00,Thursday,YONGE BD STATION,SUO,0,0,W,BD,5099,LINE 2,Passenger Other,NO MATCH
12/1/2023 5:55:00,Friday,YONGE BD STATION,EUBK,7,0,W,BD,5265,LINE 2,Brakes,NO MATCH
12/2/2023 16:58:00,Saturday,YONGE BD STATION,MUIRS,0,0,W,BD,5011,LINE 2,Injured or ill Customer (In Station) - Medical Aid Refused,NO MATCH
12/2/2023 21:05:00,Saturday,KEELE STATION,MUI,9,14,E,YU,5009,LINE 1,Injured or ill Customer (On Train) - Transported,NO MATCH
12/3/2023 21:35:00,Sunday,YONGE BD STATION,SUDP,0,0,W,BD,5161,LINE 2,Disorderly Patron,NO MATCH
12/4/2023 18:28:00,Monday,YONGE BD STATION,MUIS,0,0,E,BD,0,LINE 2,Injured or ill Customer (In Station) - Transported,NO MATCH
12/4/2023 19:37:00,Monday,YONGE BD STATION,MUIRS,0,0,W,BD,0,LINE 2,Injured or ill Customer (In Station) - Medical Aid Refused,NO MATCH
12/6/2023 18:40:00,Wednesday,YONGE BD STATION,SUEAS,11,14,E,BD,5278,LINE 2,Emergency Alarm Station Activation,NO MATCH
12/8/2023 23:30:00,Friday,YONGE BD STATION,SUO,0,0,E,BD,5341,LINE 2,Passenger Other,NO MATCH
12/9/2023 9:54:00,Saturday,YONGE BD STATION,SUDP,13,18,E,BD,5289,LINE 2,Disorderly Patron,NO MATCH
12/9/2023 15:15:00,Saturday,YONGE BD STATION,MUPAA,0,0,E,BD,5164,LINE 2,Passenger Assistance Alarm Activated - No Trouble Found,NO MATCH
12/10/2023 20:10:00,Sunday,YONGE BD STATION,SUDP,0,0,E,BD,0,LINE 2,Disorderly Patron,NO MATCH
12/10/2023 20:11:00,Sunday,YONGE BD STATION,MUPAA,4,10,E,BD,5307,LINE 2,Passenger Assistance Alarm Activated - No Trouble Found,NO MATCH
12/11/2023 15:27:00,Monday,YONGE BD STATION,MUSC,0,0,E,BD,5223,LINE 2,Miscellaneous Speed Control,NO MATCH
12/11/2023 16:29:00,Monday,YONGE BD STATION,SUDP,3,6,W,BD,5027,LINE 2,Disorderly Patron,NO MATCH
12/12/2023 16:57:00,Tuesday,YONGE BD STATION,MUIS,0,0,W,BD,0,LINE 2,Injured or ill Customer (In Station) - Transported,NO MATCH
12/13/2023 2:03:00,Wednesday,YONGE BD STATION,PUTOE,0,0,W,BD,30,LINE 2,T & S Operator Related Problems,NO MATCH
12/13/2023 8:51:00,Wednesday,YONGE BD STATION,MUIR,4,7,E,BD,5142,LINE 2,Injured or ill Customer (On Train) - Medical Aid Refused,NO MATCH
12/13/2023 18:21:00,Wednesday,YONGE BD STATION,MUIR,13,16,E,BD,5203,LINE 2,Injured or ill Customer (On Train) - Medical Aid Refused,NO MATCH
12/13/2023 18:44:00,Wednesday,YONGE BD STATION,SUDP,0,0,E,BD,5257,LINE 2,Disorderly Patron,NO MATCH
12/14/2023 15:32:00,Thursday,YONGE BD STATION,SUDP,0,0,E,BD,5282,LINE 2,Disorderly Patron,NO MATCH
